listing_id,date
205401,2017-08-15
205401,2017-08-22
205401,2017-08-23
205401,2017-08-28
205401,2017-08-31
205401,2017-09-04
205401,2017-09-06
205401,2017-09-11
205401,2017-09-16
205401,2017-09-19
205401,2017-09-25
205401,2017-09-27
205401,2017-09-30
205401,2017-10-03
205401,2017-10-05
205401,2017-10-09
205401,2017-10-11
205401,2017-10-16
205401,2017-10-19
205401,2017-10-22
205401,2017-10-24
205401,2017-10-31
205401,2017-11-05
205401,2017-11-09
205401,2017-11-12
205401,2017-11-19
205401,2017-11-21
205401,2017-11-22
205401,2017-11-23
205401,2017-11-24
205401,2017-11-27
205401,2017-12-01
205401,2017-12-03
205401,2017-12-05
205401,2017-12-06
205401,2017-12-07
205401,2017-12-10
205401,2017-12-17
205401,2017-12-24
205401,2017-12-25
205401,2017-12-27
205401,2017-12-30
205401,2018-01-01
205401,2018-01-03
205401,2018-01-04
205401,2018-01-06
205401,2018-01-08
205401,2018-01-21
205401,2018-01-28
205401,2018-01-31
205401,2018-02-04
205401,2018-02-13
205401,2018-02-23
205401,2018-02-25
205401,2018-03-03
205401,2018-03-04
205401,2018-03-09
205401,2018-03-13
205401,2018-03-16
205401,2018-03-18
205401,2018-03-23
205401,2018-03-30
205401,2018-03-31
205401,2018-04-02
205401,2018-04-13
205401,2018-04-19
205401,2018-04-25
205401,2018-04-26
205401,2018-04-28
205401,2018-05-01
205401,2018-05-03
205401,2018-05-18
205401,2018-05-19
205401,2018-05-21
205401,2018-05-24
205401,2018-05-28
205401,2018-06-01
205401,2018-06-10
205401,2018-06-16
205401,2018-06-17
205401,2018-06-20
205401,2018-06-21
205401,2018-06-28
205401,2018-07-02
205401,2018-07-10
205401,2018-07-13
205401,2018-07-31
205401,2018-08-01
205401,2018-08-04
205401,2018-08-06
205401,2018-08-10
205401,2018-08-15
205401,2018-08-17
205401,2018-08-18
205401,2018-08-19
205401,2018-08-26
205401,2018-08-29
205401,2018-08-31
205401,2018-09-02
205401,2018-09-07
205401,2018-09-09
205401,2018-09-13
205401,2018-09-17
205401,2018-09-23
205401,2018-09-25
205401,2018-09-28
205401,2018-09-30
205401,2018-10-03
205401,2018-10-08
205401,2018-10-14
205401,2018-10-19
205401,2018-10-21
205401,2018-10-24
205401,2018-10-27
205401,2018-10-28
205401,2018-10-29
205401,2018-10-31
205401,2018-11-02
205401,2018-11-05
205401,2018-11-08
205401,2018-11-09
205401,2018-11-11
205401,2018-11-15
205401,2018-11-24
205401,2018-11-26
205401,2018-11-30
205401,2018-12-03
205401,2018-12-09
205401,2018-12-22
205401,2018-12-24
205401,2018-12-26
205401,2018-12-28
205401,2019-01-01
205401,2019-01-12
205401,2019-01-16
205401,2019-01-20
205401,2019-01-24
205401,2019-01-29
205401,2019-01-31
205401,2019-02-06
205401,2019-02-07
205401,2019-02-14
205401,2019-02-15
205401,2019-02-16
205401,2019-02-18
205401,2019-02-22
205401,2019-02-25
205401,2019-02-28
205401,2019-03-04
205401,2019-03-06
205401,2019-03-08
205401,2019-03-12
205401,2019-03-13
205401,2019-03-16
205401,2019-03-24
205401,2019-03-25
205401,2019-03-28
205401,2019-03-31
205401,2019-04-03
205401,2019-04-04
205401,2019-04-05
205401,2019-04-14
205401,2019-04-17
205401,2019-04-25
205401,2019-04-29
205401,2019-05-02
205401,2019-05-05
205401,2019-05-18
205401,2019-05-21
205401,2019-05-24
205401,2019-05-30
205401,2019-06-02
205401,2019-06-03
205401,2019-06-06
205401,2019-06-08
205401,2019-06-10
205401,2019-06-12
205401,2019-06-13
205401,2019-06-16
205401,2019-06-22
205401,2019-06-24
205401,2019-06-27
205401,2019-06-30
205401,2019-07-02
205401,2019-07-07
205401,2019-07-09
205401,2019-07-16
205401,2019-07-20
205401,2019-07-22
205401,2019-07-26
205401,2019-07-29
205401,2019-08-01
205401,2019-08-06
205401,2019-08-11
205401,2019-08-14
205401,2019-08-16
205401,2019-08-21
205401,2019-08-25
205401,2019-09-01
205401,2019-09-09
205401,2019-09-13
205401,2019-09-20
205401,2019-09-21
205401,2019-09-24
205401,2019-10-07
205401,2019-10-10
205401,2019-10-13
205401,2019-10-14
205401,2019-10-19
205401,2019-10-25
205401,2019-10-26
205401,2019-10-30
205401,2019-11-05
205401,2019-11-08
205401,2019-11-10
205401,2019-11-14
205401,2019-11-15
205401,2019-11-20
205401,2019-11-21
205401,2019-11-25
205401,2019-11-27
205401,2019-11-28
205401,2019-11-30
205401,2019-12-02
205401,2019-12-06
205401,2019-12-07
205401,2019-12-12
205401,2019-12-13
205401,2019-12-15
205401,2019-12-24
205401,2020-01-08
205401,2020-01-18
205401,2020-01-20
205401,2020-01-22
205401,2020-01-26
205401,2020-01-30
205401,2020-02-02
205401,2020-02-06
205401,2020-02-08
205401,2020-02-11
205401,2020-02-14
205401,2020-02-15
205401,2020-02-17
205401,2020-02-20
205401,2020-02-22
205401,2020-02-24
205401,2020-02-26
205401,2020-02-28
205401,2020-03-01
205401,2020-03-04
205401,2020-03-08
205401,2020-03-11
205401,2020-03-12
205401,2020-03-26
205401,2020-04-08
205401,2020-04-12
205401,2020-05-09
205401,2020-05-10
205401,2020-05-14
205401,2020-05-23
205401,2020-05-24
205401,2020-05-28
205401,2020-05-30
205401,2020-06-01
205401,2020-06-06
205401,2020-06-15
205401,2020-06-28
205401,2020-07-09
205401,2020-07-11
205401,2020-07-12
205401,2020-07-18
205401,2020-07-21
205401,2020-07-26
205401,2020-07-29
205401,2020-08-02
205401,2020-08-06
205401,2020-08-07
205401,2020-08-09
205401,2020-08-12
205401,2020-08-16
205401,2020-08-19
205401,2020-08-22
205401,2020-08-30
205401,2020-09-02
205401,2020-09-03
205401,2020-09-05
205401,2020-09-07
205401,2020-09-13
205401,2020-09-19
205401,2020-09-24
205401,2020-10-02
205401,2020-10-04
205401,2020-10-09
205401,2020-10-19
205415,2012-07-13
205415,2012-08-19
205415,2012-09-18
205415,2013-02-26
205415,2013-05-06
205415,2013-05-10
205415,2013-07-24
205415,2013-09-15
205415,2014-01-08
205415,2014-01-19
205415,2014-01-23
205415,2014-02-10
205415,2014-03-19
205415,2014-04-02
205415,2014-04-29
205415,2014-05-08
205415,2014-05-16
205415,2014-06-04
205415,2014-07-03
205415,2014-07-18
205415,2014-07-25
205415,2014-08-18
205415,2014-08-25
205415,2014-09-01
205415,2014-10-15
205415,2014-10-19
205415,2014-11-16
205415,2014-12-01
205415,2014-12-24
205415,2014-12-26
205415,2015-01-07
205415,2015-01-08
205415,2015-01-13
205415,2015-01-23
205415,2015-01-30
205415,2015-02-09
205415,2015-02-14
205415,2015-02-15
205415,2015-02-20
205415,2015-02-24
205415,2015-03-03
205415,2015-03-04
205415,2015-03-10
205415,2015-03-19
205415,2015-03-26
205415,2015-03-28
205415,2015-03-30
205415,2015-04-06
205415,2015-04-13
205415,2015-04-22
205415,2015-04-25
205415,2015-05-01
205415,2015-05-11
205415,2015-05-16
205415,2015-05-20
205415,2015-05-31
205415,2015-06-02
205415,2015-06-03
205415,2015-06-14
205415,2015-06-23
205415,2015-07-08
205415,2015-07-17
205415,2015-08-07
205415,2015-08-16
205415,2015-08-19
205415,2015-08-27
205415,2015-08-31
205415,2015-09-04
205415,2015-09-15
205415,2015-09-19
205415,2015-09-23
205415,2015-09-24
205415,2015-10-31
205415,2015-11-08
205415,2015-12-01
205415,2015-12-10
205415,2015-12-19
205415,2015-12-31
205415,2016-01-05
205415,2016-01-12
205415,2016-01-20
205415,2016-01-27
205415,2016-01-31
205415,2016-02-03
205415,2016-02-05
205415,2016-02-09
205415,2016-02-16
205415,2016-02-19
205415,2016-03-08
205415,2016-03-19
205415,2016-04-04
205415,2016-05-04
205415,2016-05-12
205415,2016-06-09
205415,2016-06-12
205415,2016-06-29
205415,2016-07-08
205415,2016-07-13
205415,2016-07-21
205415,2016-07-30
205415,2016-08-01
205415,2016-08-02
205415,2016-08-08
205415,2016-08-19
205415,2016-08-20
205415,2016-08-23
205415,2016-08-31
205415,2016-09-06
205415,2016-09-11
205415,2016-09-16
205415,2016-09-23
205415,2016-10-06
205415,2016-10-07
205415,2016-10-09
205415,2016-11-13
205415,2016-11-17
205415,2016-11-19
205415,2016-11-20
205415,2016-11-30
205415,2016-12-03
205415,2016-12-26
205415,2017-01-01
205415,2017-01-12
205415,2017-02-03
205415,2017-02-18
205415,2017-02-25
205415,2017-03-01
205415,2017-03-08
205415,2017-03-10
205415,2017-03-24
205415,2017-03-26
205415,2017-03-28
205415,2017-03-30
205415,2017-04-05
205415,2017-04-24
205415,2017-04-25
205415,2017-05-01
205415,2017-05-03
205415,2017-05-07
205415,2017-05-12
205415,2017-05-18
205415,2017-05-21
205415,2017-05-27
205415,2017-06-03
205415,2017-06-10
205415,2017-06-12
205415,2017-06-26
205415,2017-07-02
205415,2017-07-06
205415,2017-07-07
205415,2017-07-11
205415,2017-07-13
205415,2017-07-21
205415,2017-07-22
205415,2017-07-29
205415,2017-08-04
205415,2017-08-06
205415,2017-08-09
205415,2017-08-13
205415,2017-08-19
205415,2017-08-20
205415,2017-09-03
205415,2017-09-14
205415,2017-09-16
205415,2017-09-20
205415,2017-09-22
205415,2017-09-27
205415,2017-09-28
205415,2017-10-01
205415,2017-10-04
205415,2017-10-07
205415,2017-10-16
205415,2017-10-17
205415,2017-10-19
205415,2017-10-23
205415,2017-10-28
205415,2017-11-04
205415,2017-11-09
205415,2017-11-12
205415,2017-11-26
205415,2017-11-28
205415,2017-12-02
205415,2017-12-07
205415,2017-12-10
205415,2017-12-13
205415,2017-12-17
205415,2017-12-21
205415,2018-01-08
205415,2018-01-11
205415,2018-01-18
205415,2018-01-21
205415,2018-01-24
205415,2018-02-09
205415,2018-02-10
205415,2018-02-14
205415,2018-02-20
205415,2018-02-23
205415,2018-02-26
205415,2018-03-01
205415,2018-03-02
205415,2018-03-04
205415,2018-03-11
205415,2018-03-14
205415,2018-03-18
205415,2018-03-22
205415,2018-03-23
205415,2018-03-30
205415,2018-03-31
205415,2018-04-03
205415,2018-04-09
205415,2018-04-15
205415,2018-04-23
205415,2018-04-26
205415,2018-04-30
205415,2018-05-08
205415,2018-05-13
205415,2018-05-18
205415,2018-05-21
205415,2018-05-28
205415,2018-05-29
205415,2018-06-01
205415,2018-06-03
205415,2018-06-06
205415,2018-06-08
205415,2018-06-10
205415,2018-06-11
205415,2018-06-16
205415,2018-06-19
205415,2018-06-23
205415,2018-06-24
205415,2018-06-27
205415,2018-07-03
205415,2018-07-06
205415,2018-07-09
205415,2018-07-19
205415,2018-07-26
205415,2018-08-14
205415,2018-08-17
205415,2018-08-18
205415,2018-08-21
205415,2018-08-23
205415,2018-08-26
205415,2018-08-28
205415,2018-08-29
205415,2018-08-31
205415,2018-09-02
205415,2018-09-06
205415,2018-09-07
205415,2018-09-09
205415,2018-09-12
205415,2018-09-13
205415,2018-09-14
205415,2018-09-23
205415,2018-09-29
205415,2018-10-01
205415,2018-10-05
205415,2018-10-07
205415,2018-10-08
205415,2018-10-14
205415,2018-10-15
205415,2018-10-19
205415,2018-10-21
205415,2018-10-27
205415,2018-10-28
205415,2018-10-30
205415,2018-11-04
205415,2018-11-19
205415,2018-11-21
205415,2018-11-22
205415,2018-11-25
205415,2018-11-27
205415,2018-12-04
205415,2018-12-10
205415,2018-12-14
205415,2018-12-17
205415,2018-12-20
205415,2018-12-22
205415,2018-12-26
205415,2018-12-30
205415,2019-01-01
205415,2019-01-08
205415,2019-01-12
205415,2019-01-17
205415,2019-01-20
205415,2019-01-21
205415,2019-01-24
205415,2019-02-01
205415,2019-02-09
205415,2019-02-11
205415,2019-02-15
205415,2019-02-17
205415,2019-02-23
205415,2019-02-24
205415,2019-02-27
205415,2019-03-01
205415,2019-03-05
205415,2019-03-06
205415,2019-03-10
205415,2019-03-11
205415,2019-03-13
205415,2019-03-16
205415,2019-03-17
205415,2019-03-19
205415,2019-03-24
205415,2019-03-27
205415,2019-03-28
205415,2019-04-04
205415,2019-04-08
205415,2019-04-18
205415,2019-04-22
205415,2019-04-29
205415,2019-05-01
205415,2019-05-05
205415,2019-05-08
205415,2019-05-11
205415,2019-05-14
205415,2019-05-19
205415,2019-05-21
205415,2019-05-26
205415,2019-06-05
205415,2019-06-09
205415,2019-06-10
205415,2019-06-18
205415,2019-06-21
205415,2019-06-23
205415,2019-06-24
205415,2019-06-28
205415,2019-07-01
205415,2019-07-06
205415,2019-07-10
205415,2019-07-13
205415,2019-07-14
205415,2019-07-17
205415,2019-07-20
205415,2019-07-26
205415,2019-07-30
205415,2019-08-03
205415,2019-08-07
205415,2019-08-08
205415,2019-08-10
205415,2019-08-11
205415,2019-08-14
205415,2019-08-18
205415,2019-08-20
205415,2019-08-22
205415,2019-08-29
205415,2019-08-31
205415,2019-09-03
205415,2019-09-07
205415,2019-09-15
205415,2019-09-18
205415,2019-09-20
205415,2019-09-24
205415,2019-09-26
205415,2019-09-28
205415,2019-10-01
205415,2019-10-02
205415,2019-10-05
205415,2019-10-08
205415,2019-10-11
205415,2019-10-13
205415,2019-10-17
205415,2019-10-20
205415,2019-10-25
205415,2019-10-30
205415,2019-11-01
205415,2019-11-04
205415,2019-11-06
205415,2019-11-08
205415,2019-11-10
205415,2019-11-16
205415,2019-11-20
205415,2019-11-22
205415,2019-11-23
205415,2019-11-24
205415,2019-11-26
205415,2019-12-04
205415,2019-12-07
205415,2019-12-15
205415,2019-12-23
205415,2019-12-25
205415,2019-12-31
205415,2020-01-02
205415,2020-01-05
205415,2020-01-08
205415,2020-01-16
205415,2020-01-20
205415,2020-01-23
205415,2020-01-27
205415,2020-01-28
205415,2020-01-29
205415,2020-01-30
205415,2020-02-04
205415,2020-02-07
205415,2020-02-09
205415,2020-02-12
205415,2020-02-13
205415,2020-02-15
205415,2020-02-19
205415,2020-02-20
205415,2020-02-22
205415,2020-02-25
205415,2020-02-27
205415,2020-03-02
205415,2020-03-05
205415,2020-03-08
205415,2020-03-10
205415,2020-03-14
205415,2020-04-03
205415,2020-05-15
205415,2020-05-30
205415,2020-07-04
205415,2020-07-05
205415,2020-07-12
205415,2020-07-14
205415,2020-07-19
205415,2020-07-21
205415,2020-07-22
205415,2020-07-26
205415,2020-07-28
205415,2020-08-01
205415,2020-08-05
205415,2020-08-07
205415,2020-08-09
205415,2020-08-11
205415,2020-08-21
205415,2020-08-23
205415,2020-08-26
205415,2020-09-06
205415,2020-09-14
205415,2020-09-17
205415,2020-09-18
205415,2020-09-20
205415,2020-09-25
205415,2020-09-30
205415,2020-10-04
205415,2020-10-07
205415,2020-10-18
205431,2011-12-15
205431,2012-01-06
205431,2012-03-12
205431,2012-07-01
205431,2012-07-06
205431,2012-09-01
205431,2012-09-15
205431,2012-09-20
205431,2012-10-18
205431,2012-12-04
205431,2012-12-12
205431,2012-12-17
205431,2012-12-20
205431,2013-01-11
205431,2013-01-13
205431,2013-01-16
205431,2013-03-04
205431,2013-03-21
205431,2013-03-23
205431,2013-04-08
205431,2013-04-27
205431,2013-05-11
205431,2013-05-15
205431,2013-05-18
205431,2013-06-25
205431,2013-07-05
205431,2013-08-29
205431,2013-09-07
205431,2013-09-10
205431,2013-09-26
205431,2013-09-28
205431,2013-11-05
205431,2013-11-12
205431,2013-11-19
205431,2013-11-28
205431,2013-12-03
205431,2013-12-07
205431,2013-12-10
205431,2013-12-29
205431,2014-01-30
205431,2014-02-03
205431,2014-02-13
205431,2014-02-19
205431,2014-02-24
205431,2014-03-15
205431,2014-03-31
205431,2014-04-04
205431,2014-04-18
205431,2014-04-21
205431,2014-04-25
205431,2014-04-26
205431,2014-04-28
205431,2014-05-06
205431,2014-05-28
205431,2014-06-23
205431,2014-06-27
205431,2014-07-09
205431,2014-07-13
205431,2014-07-22
205431,2014-07-31
205431,2014-08-07
205431,2014-08-31
205431,2014-09-01
205431,2014-09-12
205431,2014-09-20
205431,2014-09-30
205431,2014-10-12
205431,2014-10-26
205431,2014-11-03
205431,2014-11-23
205431,2014-12-03
205431,2014-12-09
205431,2014-12-12
205431,2014-12-29
205431,2014-12-31
205431,2015-01-03
205431,2015-01-08
205431,2015-01-11
205431,2015-01-21
205431,2015-01-24
205431,2015-01-31
205431,2015-02-16
205431,2015-02-24
205431,2015-03-03
205431,2015-03-09
205431,2015-03-12
205431,2015-03-16
205431,2015-03-21
205431,2015-03-26
205431,2015-04-02
205431,2015-04-11
205431,2015-04-15
205431,2015-04-23
205431,2015-05-09
205431,2015-05-11
205431,2015-05-14
205431,2015-05-19
205431,2015-05-30
205431,2015-06-11
205431,2015-06-18
205431,2015-06-26
205431,2015-06-27
205431,2015-07-01
205431,2015-07-11
205431,2015-07-17
205431,2015-07-22
205431,2015-07-25
205431,2015-08-02
205431,2015-08-04
205431,2015-08-22
205431,2015-08-26
205431,2015-08-31
205431,2015-09-07
205431,2015-09-24
205431,2015-09-28
205431,2015-10-05
205431,2015-10-06
205431,2015-10-17
205431,2015-11-13
205431,2015-11-16
205431,2015-11-20
205431,2015-11-23
205431,2015-11-28
205431,2015-12-17
205431,2016-01-05
205431,2016-01-15
205431,2016-01-18
205431,2016-01-21
205431,2016-01-22
205431,2016-01-25
205431,2016-01-27
205431,2016-01-31
205431,2016-02-01
205431,2016-02-06
205431,2016-02-12
205431,2016-02-15
205431,2016-02-22
205431,2016-02-25
205431,2016-03-02
205431,2016-03-06
205431,2016-03-10
205431,2016-03-12
205431,2016-03-15
205431,2016-03-17
205431,2016-03-22
205431,2016-03-23
205431,2016-03-31
205431,2016-04-04
205431,2016-04-11
205431,2016-04-23
205431,2016-05-05
205431,2016-05-09
205431,2016-05-13
205431,2016-05-15
205431,2016-05-17
205431,2016-05-28
205431,2016-06-07
205431,2016-06-08
205431,2016-06-13
205431,2016-06-21
205431,2016-06-24
205431,2016-06-25
205431,2016-06-28
205431,2016-07-06
205431,2016-07-13
205431,2016-07-17
205431,2016-07-20
205431,2016-07-21
205431,2016-07-23
205431,2016-07-25
205431,2016-08-08
205431,2016-08-10
205431,2016-08-11
205431,2016-08-14
205431,2016-08-17
205431,2016-08-19
205431,2016-08-21
205431,2016-09-04
205431,2016-09-06
205431,2016-09-13
205431,2016-09-17
205431,2016-09-22
205431,2016-09-26
205431,2016-10-07
205431,2016-10-10
205431,2016-10-15
205431,2016-10-19
205431,2016-10-20
205431,2016-10-23
205431,2016-10-26
205431,2016-10-28
205431,2016-10-29
205431,2016-11-07
205431,2016-11-15
205431,2016-11-17
205431,2016-11-20
205431,2016-11-23
205431,2016-11-26
205431,2016-11-29
205431,2016-12-07
205431,2016-12-09
205431,2016-12-11
205431,2016-12-22
205431,2016-12-25
205431,2016-12-28
205431,2016-12-28
205431,2016-12-30
205431,2017-01-06
205431,2017-01-21
205431,2017-01-27
205431,2017-01-29
205431,2017-02-04
205431,2017-02-12
205431,2017-02-23
205431,2017-02-26
205431,2017-03-03
205431,2017-03-06
205431,2017-03-09
205431,2017-03-11
205431,2017-03-14
205431,2017-03-16
205431,2017-03-18
205431,2017-03-20
205431,2017-03-24
205431,2017-03-28
205431,2017-04-07
205431,2017-04-08
205431,2017-04-14
205431,2017-04-15
205431,2017-04-16
205431,2017-04-20
205431,2017-04-23
205431,2017-04-26
205431,2017-04-27
205431,2017-05-01
205431,2017-05-04
205431,2017-05-05
205431,2017-05-06
205431,2017-05-10
205431,2017-05-12
205431,2017-05-16
205431,2017-05-21
205431,2017-06-04
205431,2017-06-08
205431,2017-06-09
205431,2017-06-13
205431,2017-06-16
205431,2017-06-17
205431,2017-06-18
205431,2017-06-20
205431,2017-06-25
205431,2017-06-26
205431,2017-06-30
205431,2017-07-02
205431,2017-07-04
205431,2017-07-09
205431,2017-07-12
205431,2017-07-13
205431,2017-07-15
205431,2017-07-17
205431,2017-07-20
205431,2017-07-25
205431,2017-07-27
205431,2017-08-06
205431,2017-08-10
205431,2017-08-16
205431,2017-08-19
205431,2017-08-22
205431,2017-08-25
205431,2017-08-27
205431,2017-08-30
205431,2017-09-01
205431,2017-09-04
205431,2017-09-12
205431,2017-09-15
205431,2017-09-18
205431,2017-09-21
205431,2017-09-28
205431,2017-10-02
205431,2017-10-03
205431,2017-10-10
205431,2017-10-14
205431,2017-10-18
205431,2017-10-20
205431,2017-10-22
205431,2017-10-29
205431,2017-11-04
205431,2017-11-05
205431,2017-11-09
205431,2017-11-12
205431,2017-11-14
205431,2017-11-16
205431,2017-11-17
205431,2017-11-19
205431,2017-11-22
205431,2017-11-26
205431,2017-11-30
205431,2017-12-05
205431,2017-12-07
205431,2017-12-10
205431,2017-12-19
205431,2017-12-23
205431,2017-12-25
205431,2017-12-28
205431,2017-12-31
205431,2018-01-05
205431,2018-01-07
205431,2018-01-10
205431,2018-01-13
205431,2018-01-19
205431,2018-01-24
205431,2018-01-26
205431,2018-01-29
205431,2018-02-05
205431,2018-02-08
205431,2018-02-18
205431,2018-02-23
205431,2018-02-25
205431,2018-02-26
205431,2018-02-27
205431,2018-03-02
205431,2018-03-09
205431,2018-03-11
205431,2018-03-18
205431,2018-03-19
205431,2018-04-03
205431,2018-04-06
205431,2018-04-09
205431,2018-04-12
205431,2018-04-13
205431,2018-04-18
205431,2018-04-21
205431,2018-04-28
205431,2018-04-30
205431,2018-05-03
205431,2018-05-06
205431,2018-05-11
205431,2018-05-28
205431,2018-05-29
205431,2018-06-07
205431,2018-06-10
205431,2018-06-11
205431,2018-06-15
205431,2018-06-16
205431,2018-06-23
205431,2018-06-29
205431,2018-07-02
205431,2018-07-04
205431,2018-07-07
205431,2018-07-08
205431,2018-07-14
205431,2018-07-16
205431,2018-07-19
205431,2018-07-20
205431,2018-07-25
205431,2018-07-27
205431,2018-07-30
205431,2018-08-04
205431,2018-08-07
205431,2018-08-11
205431,2018-08-16
205431,2018-08-17
205431,2018-08-23
205431,2018-08-25
205431,2018-08-27
205431,2018-08-30
205431,2018-08-31
205431,2018-09-06
205431,2018-09-12
205431,2018-09-17
205431,2018-09-18
205431,2018-10-02
205431,2018-10-08
205431,2018-10-13
205431,2018-10-21
205431,2018-10-25
205431,2018-10-28
205431,2018-10-29
205431,2018-11-02
205431,2018-11-09
205431,2018-11-20
205431,2018-11-23
205431,2018-11-26
205431,2018-11-27
205431,2018-11-30
205431,2018-12-03
205431,2018-12-05
205431,2018-12-14
205431,2018-12-17
205431,2018-12-19
205431,2018-12-29
205431,2018-12-30
205431,2019-01-02
205431,2019-01-06
205431,2019-01-08
205431,2019-01-22
205431,2019-01-25
205431,2019-01-26
205431,2019-01-31
205431,2019-02-06
205431,2019-02-07
205431,2019-02-10
205431,2019-02-13
205431,2019-02-17
205431,2019-02-20
205431,2019-03-03
205431,2019-03-04
205431,2019-03-07
205431,2019-03-10
205431,2019-03-12
205431,2019-03-14
205431,2019-03-18
205431,2019-03-20
205431,2019-03-24
205431,2019-03-26
205431,2019-03-29
205431,2019-04-03
205431,2019-04-08
205431,2019-04-10
205431,2019-04-13
205431,2019-04-28
205431,2019-05-03
205431,2019-05-18
205431,2019-05-20
205431,2019-05-23
205431,2019-05-25
205431,2019-05-28
205431,2019-06-02
205431,2019-06-03
205431,2019-06-04
205431,2019-06-07
205431,2019-06-09
205431,2019-06-10
205431,2019-06-14
205431,2019-06-18
205431,2019-06-23
205431,2019-06-25
205431,2019-06-27
205431,2019-07-01
205431,2019-07-05
205431,2019-07-08
205431,2019-07-13
205431,2019-07-19
205431,2019-07-31
205431,2019-08-01
205431,2019-08-03
205431,2019-08-11
205431,2019-08-14
205431,2019-08-15
205431,2019-08-20
205431,2019-08-25
205431,2019-08-28
205431,2019-09-05
205431,2019-09-09
205431,2019-09-10
205431,2019-09-12
205431,2019-09-17
205431,2019-09-20
205431,2019-09-26
205431,2019-09-29
205431,2019-09-30
205431,2019-10-03
205431,2019-10-07
205431,2019-10-10
205431,2019-10-11
205431,2019-10-15
205431,2019-10-24
205431,2019-10-28
205431,2019-11-07
205431,2019-11-10
205431,2019-11-11
205431,2019-11-14
205431,2019-11-25
205431,2019-11-28
205431,2019-12-02
205431,2019-12-05
205431,2019-12-10
205431,2019-12-23
205431,2019-12-26
205431,2019-12-28
205431,2020-01-02
205431,2020-01-03
205431,2020-01-10
205431,2020-01-12
205431,2020-01-17
205431,2020-01-20
205431,2020-01-23
205431,2020-01-27
205431,2020-01-30
205431,2020-02-01
205431,2020-02-08
205431,2020-02-12
205431,2020-02-16
205431,2020-02-18
205431,2020-02-19
205431,2020-02-21
205431,2020-02-23
205431,2020-02-26
205431,2020-02-27
205431,2020-03-01
205431,2020-03-08
205431,2020-03-11
205431,2020-03-14
205431,2020-03-19
205431,2020-06-06
205431,2020-06-13
205431,2020-06-15
205431,2020-06-26
205431,2020-06-29
205431,2020-07-02
205431,2020-07-08
205431,2020-07-09
205431,2020-07-13
205431,2020-07-19
205431,2020-07-22
205431,2020-07-26
205431,2020-07-31
205431,2020-08-01
205431,2020-08-02
205431,2020-08-04
205431,2020-08-05
205431,2020-08-08
205431,2020-08-15
205431,2020-08-21
205431,2020-08-23
205431,2020-08-27
205431,2020-09-07
205431,2020-09-10
205431,2020-09-23
205431,2020-09-29
205431,2020-10-02
205431,2020-10-06
205431,2020-10-11
205431,2020-10-13
205431,2020-10-15
205431,2020-10-19
206288,2012-06-23
206288,2017-09-27
206288,2018-08-05
206288,2018-09-22
206288,2018-10-04
206288,2018-10-11
206288,2018-10-23
206288,2018-11-01
206288,2019-03-11
206288,2019-03-16
206288,2019-03-27
206288,2019-03-30
206288,2019-04-01
206288,2019-05-09
206288,2019-05-23
206288,2019-05-26
206288,2019-05-29
206288,2019-06-22
206288,2019-08-02
206288,2019-08-24
206288,2019-09-07
206288,2019-09-25
206288,2019-09-29
206288,2019-10-05
206288,2019-10-07
206288,2019-10-21
206288,2019-11-16
206288,2019-12-10
206288,2019-12-23
206288,2019-12-28
206288,2020-03-08
206288,2020-04-01
206288,2020-07-05
206288,2020-07-11
206288,2020-07-30
206288,2020-09-07
207713,2012-04-17
207713,2012-05-11
207713,2012-05-19
207713,2012-05-21
207713,2012-07-31
207713,2012-08-10
207713,2012-09-09
207713,2012-09-26
207713,2012-09-30
207713,2012-10-03
207713,2012-10-09
207713,2013-01-08
207713,2013-01-18
207713,2013-02-06
207713,2013-02-14
207713,2013-04-05
207713,2013-04-18
207713,2013-05-06
207713,2013-05-28
207713,2013-06-04
207713,2013-06-11
207713,2013-06-23
207713,2013-07-27
207713,2013-09-23
207713,2013-09-26
207713,2013-09-28
207713,2013-10-01
207713,2013-10-07
207713,2013-10-13
207713,2013-11-06
207713,2013-12-24
207713,2013-12-28
207713,2014-04-28
207713,2014-05-15
207713,2014-05-26
207713,2014-06-18
207713,2014-07-06
207713,2014-07-31
207713,2014-08-20
207713,2014-09-12
207713,2014-09-24
207713,2014-10-17
207713,2014-12-08
207713,2015-01-25
207713,2015-02-08
207713,2015-02-24
207713,2015-05-27
207713,2015-05-31
207713,2015-06-28
207713,2015-07-14
207713,2015-09-21
207713,2015-09-24
207713,2015-09-27
207713,2015-10-01
207713,2015-10-06
207713,2016-09-19
207713,2016-09-25
207713,2016-09-30
207713,2016-10-03
207713,2017-07-15
207713,2017-09-21
207713,2017-09-30
207713,2017-10-03
207713,2018-05-26
207713,2018-09-27
207713,2018-10-07
207713,2019-03-19
207713,2019-05-19
207713,2019-06-09
207713,2019-06-26
207713,2019-09-25
207713,2019-09-29
207713,2019-10-03
207713,2019-10-06
210348,2012-05-21
210348,2012-07-14
210348,2012-08-02
210348,2012-09-02
210348,2012-09-24
210348,2012-10-08
210348,2013-04-20
210348,2013-08-01
210348,2013-08-24
210348,2013-09-16
210348,2013-09-28
210348,2013-10-02
210348,2013-10-07
210348,2014-06-14
210348,2014-06-28
210348,2014-07-30
210348,2014-09-23
210348,2015-06-30
210348,2015-08-01
210348,2015-09-21
210348,2015-09-25
